id,eng__001,eng__002,eng__003,eng__004,afr__001,afr__002,afr__003,afr__004,zul__001,zul__002,zul__003,zul__004,xho__001,xho__002,xho__003,xho__004,xho__005,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,tsn__001,tsn__002,tsn__003,nso__001,nso__002,nso__003,nso__004,sot__001,sot__002,sot__003,ven__001,ven__002,ven__003,ven__004,ven__005,tso__001,tso__002,tso__003,tso__004
dsac_multi_math_00539,mixed number,,,,gemengde getal,,,,iqhezungxube,,,,inani elingumxube,inani-ngxube,,,,inombolombici,inambambici,,,,iinomboromvango,,,dinomoro tse di tlhakatlhakaneng,,,palotswakwa,,,,palo e tswakileng,,,nomboro dzo ṱangananaho,nomboroṱhanganelo,,,,nomboro-mpfangano,,,
dsac_multi_math_00540,module,,,,module,,,,imojuli,,,,imodyuli,,,,,imojuli,,,,,imojuli,,,mojulu,,,motšule,motule,,,mojule,,,moduḽu,,,,,mojulo,,,
dsac_multi_math_00541,Monday,,,,Maandag,,,,uMsombuluko,,,,uMvulo,,,,,uMsombuluko,,,,,uMvulo,,,Mosupologo,,,Mošupologo,,,,Mantaha,,,Musumbuluwo,,,,,Musumbhunuku,Musumbhuluku,,
dsac_multi_math_00542,money,,,,geld,,,,imali,,,,imali,,,,,imali,,,,,imali,,,tšhelete,madi,,tšhelete,,,,tjhelete,,,tshelede,mali,masheleni,,,mali,,,
dsac_multi_math_00543,month,,,,maand,,,,inyanga,,,,inyanga,,,,,inyanga,,,,,inyanga,,,kgwedi,,,kgwedi,,,,kgwedi,,,ṅwedzi,,,,,n’hweti,,,
dsac_multi_math_00544,months of the year {time},,,,maande van die jaar,,,,izinyanga onyakeni,,,,iinyanga zonyaka,,,,,tinyanga temnyaka,,,,,iinyanga zonyaka,,,dikgwedi tsa ngwaga,,,dikgwedi tša ngwaga,,,,dikgwedi tsa selemo,,,miṅwedzi ya ṅwaha,,,,,tin’hweti ta lembe,,,
dsac_multi_math_00545,more,,,,meer,,,,ngaphezulu,,,,ngaphezulu,,,,,-nengi kuna,-nengi kune,,,,-nengi,,,go feta,,,go feta,,,,ka hodima,feta,,zwiṅwe,zwinzhi,nzhi,,,tla,,,
dsac_multi_math_00546,more than {amount; relationship},larger than,bigger than,,meer as,,,,khulu kuna,ngaphezu kuka,,,ngaphezulu kuna,ngaphezulu kwe,ngaphezulu kwa,,,lokunyenti,,,,,-khulu kuna,-nengi kuna,,feta,kgolo go,,(e) feta,,,,ho feta,,,zwi nṱha ha,khulwane kha,,,,yi tlula,ku tlula na,,
dsac_multi_math_00547,morning {time},,,,oggend,,,,ekuseni,,,,kusasa,intsasa,,,,ekuseni,,,,,ikuseni,,,moso,phakela,,mesong,,,,hoseng,,,matsheloni,,,,,mpundzu,mixo,nimixo,
dsac_multi_math_00548,most,,,,mees,,,,iningi,,,,uninzi,inkoliso,,,,linyenti,,,,,ngobunengi,,,-ntsi,,,bontši,,,,-ngata,,,zwinzhi,ḓalesaho,kalulaho,,,leswo tala,hi lomu ko tala,tala,nyika
dsac_multi_math_00549,most expensive,,,,duurste,,,,okubiza kakhulu,,,,eyona ibizayo,iduru,,,,-mba ecolo,-bita kakhulu,,,,idurekhulu,,,tlhotlhwagodimodimo,,,theko ya godimodimo,,,,theko e hodimodimo,,,-ḓuresaho,u ḓuresa,,,,durhisisa,,,
dsac_multi_math_00550,mouse {computer},,,,muis,,,,igundane,isilawuli,,,impuku,imawusi,,,,imawusi,ligundvwane,,,,ikhondlwana,,,peba,,,maose,,,,tweba,,,mausu,,,,,mawusi,khondlo ra khompyuta,,
dsac_multi_math_00551,mouse button {computer},,,,muisknoppie,,,,inkinobho yesilawuli,inkinobho yegundane,,,iqhosha lempuku,,,,,inkhinobho yemawusi,inkhinobholigundvwane,,,,ikunubhe lekhondlwana,,,konopopeba,,,konopi ya maose,,,,konopo ya tweba,,,tshipuṱedzi tsha mausu,,,,,mawusi,khondlo,,
dsac_multi_math_00552,move v.,,,,skuif,verplaas,,,gudluza,nyakazisa,,,shenxisa,shukumisa,shukuma,hambisa,,khweshisa,sundvuta,suka,,,tjhidisa,khambisa,,sutisa,,,šutiša,,,,suthisa,tsamaisa,,-tshimbidza,-sudzulusa,-sendedza,,,fambisa,susa,,
dsac_multi_math_00553,multiple,,,,veelvoud,,,,isiphindaphindi,,,,isiphindwa,isiphind-phindwa,,,,imaltipuli,,,,,isibuyabuyelelo,,,katisanetswa,,,palokatišanetšwa,,,,ka katiso,,,nyandiso,,,,,nyandziso,,,
dsac_multi_math_00554,multiplicand,,,,vermenigvuldigtal,,,,isiphindwa,,,,inani eliphindwayo,isiphindwa,,,,siphindvwa,imphindvwa,,,,isibuyelelwa,,,katiswa,,,palokatišwa,,,,seatiswa,,,nyandiswa,,,,,xiandzisiwa,,,
dsac_multi_math_00555,multiplication,,,,vermenigvuldiging,,,,ukuphindaphinda,,,,ukuphindaphinda,uphinda-phindo,,,,kuphindzaphindza,,,,,ukubuyabuyelela,,,katiso,,,katišo,,,,katiso,,,u andisa,muandiso,,,,vuandzisi,,,
dsac_multi_math_00556,multiplication calculation,,,,vermenigvuldigingsberekening,,,,isibalo sokuphindaphinda,,,,ukubala ngokuphindaphinda,ubalo lophinda-phindo,,,,kubala kwekuphindzaphindza,,,,,ukubalabuyabuyelela,,,palelokatiso,,,palokatišo,,,,tshebetso ya katiso,,,u vhalela ha muandiso,murekenyo wa muandiso,,,,nkhakhuleto wa vuandziso,,,
dsac_multi_math_00557,multiplier,,,,vermenigvuldiger,,,,isiphindaphindi,,,,isiphindaphindi,,,,,siphindzaphindzi,,,,,isibuyeleli,,,katisi,seatisi,,palokatiši,,,,katisi,,,muandisi,nyandisi,,,,xiandziso,,,
dsac_multi_math_00558,multiply <symbol x>,,,,vermenigvuldig,,,,phindaphinda,,,,phindaphinda,,,,,phindzaphindza,,,,,buyabuyelela,,,atisa,,,atiša,efa palokatišwa,,,atisa,,,andisa,andisani,ṋeani nyendiselo ya,,,andzisa,nyika nhlamulo-andziso ya,,
dsac_multi_math_00559,narrow,,,,smal,nou,,,nciphisa,,,,mxinwa,,,,,-mcingo,,,,,-mrhoswana,,,-tshesane,,,sese,sesane,,,tshesane,,,vhusekene,vhupatapata,,,,khuma,lala,,
dsac_multi_math_00560,nearest centimetre,,,,naaste sentimeter,,,,isentimitha elisondele,,,,eyona sentimitha isondeleyo,eyona sentimitha ikufutshane,,,,isentimitha ledvute,,,,,isenthimitha eseduze,,,sentimitara e e gautshwane,,,sentimetara ya kgauswinyana,,,,sentimitara e haufi,,,senthimitha ya tsinisa,,,,,sentimitara ya le kusuhi-suhi,,,
dsac_multi_math_00561,negation,,,,negering,,,,ukususa,,,,uthabatho,unciphiso,,,,kukhipha,kususa,,,,ukukhupha,,,ntsho,kganetso,,go ntšha,kganetšo,,,tlosa,,,mviso,ṱhuso,,,,nsuso,,,
dsac_multi_math_00562,negative integer,,,,negatiewe heelgetal,negatiewe heeltal,,,izinombolo ezinophawu lokususa,,,,inani elincinci kunoziro,nothi,qanda,,,inombolo lencane kunelicandza,,,,,i-inteja ekhuphako,i-inthija ebuncele,,palokganetso,,,palotlalokganetšo,,,,palo e hanyetsang,palokganyetso,,nomboro mviswa,,,,,nomboro ya mfungo wa nsuso,,,
dsac_multi_math_00563,neighbour,,,,buur,,,,ncikene,,,,elihlalelene,elimelene,,,,hlalelene na,hlalelene ne,,,,-qadi kwa,hlalelene na,-hlanu kwa,bapileng,,,batamelana,,,,pela,haufi,mabapi,tsini na,,,,,kusuhi na,,,
dsac_multi_math_00564,neighbouring key {keyboard or calculator},,,,naburige sleutel,aangrensende sleutel,naasliggende sleutel,,izinkinobho ezincikene,,,,iqhosha elimeleneyo,iqhosha elihlaleleneyo,,,,sifacato lesihlalelene na,sifacato lesihlalelene ne,,,,ikunujana ehlalelene na,ikunujana ehlanu kwa,,konopomabapi,,,khii ya go batamela,,,,konopo e mabapi,,,khii ya nga tsini,khii dzo vhandekanaho,khii dza tsini na tsini,,,batheni ya le kusuhi,,,
dsac_multi_math_00565,neighbouring point {keyboard or calculator},,,,buurpunt,,,,amachashazi ancikene,,,,indawo emeleneyo,incam esondeleyo,incam ekufuphi,,,lipoyinti lelihlalelene na,lipoyinti lelihlalelene ne,licashati lelihlalelene na,licashati lelihlalelene ne,,icaphazi elihlalelene na,icaphazi elihlanu kwa,,ntlhamabapi,,,lefelobatamedi,khutlobatamedi,khutlokgauswi,,ntlha e mabapi,,,zwithoma zwa tsini na tsini,,,,,ndhawu ya le kusuhi,,,
dsac_multi_math_00566,nett,net,,,netto,,,,isamba esingasenakuncishiswa,,,,intsalela,into esalayo,,,,lokusele,lokusalako,samba lesisele,inethi,,okuseleko,,,tshalelo,,,mašaledi,,,,se salang,,,nete,,,,,nete,leswi saleke,,
dsac_multi_math_00567,next,,,,volgende,,,,okulandelayo,,,,elandelayo,,,,,-dvute,,,,,-landelako,,,-latelang,,,latelago,,,,e latelang,e hlahlamang,,zwi tevhelaho,,,,,landzelaka,,,
dsac_multi_math_00568,next to,,,,langsaan,,,,eduṿe kwa,eceleni kwa,,,elandela,ecaleni kwa,,,,dvute na,-dvute ne,eceleni kwa,eceleni kwe,,hlanu kwa,qadu kwa,duze na,gaufi le,,,kgauswi le,,,,haufi le,pela,,tsini na,,,,,kusuhi ni,kusuhi na,,
dsac_multi_math_00569,night,,,,nag,aand,,,ubusuku,,,,ubusuku,,,,,busuku,,,,,ubusuku,,,bosigo,,,bošego,,,,bosiu,,,vhusiku,,,,,vusiku,,,
dsac_multi_math_00570,nine,,,,nege,,,,isishiyagalolunye,,,,ithoba,isithoba,,,,imfica,sishiyagalolunye,,,,ithoba,,,robonngwe,,,senyane,robong,,,robong,,,ṱahe,,,,,kaye,,,
dsac_multi_math_00571,nonagon,,,,nonagoon,negehoek,,,nxasishiyagalolunye,,,,inonagoni,unxa-sithoba,,,,calamfica,,,,,inonagoni,umahlangothithoba,,khutlorobongwe,,,sebopego sa hlakorekhutlosenyane,nonakone,,,nonagone,,,nonagoni,,,,,yinhla-dzi-nkaye,nonagoni,,
dsac_multi_math_00572,notation,,,,notasie,skryfwyse,,,izimpawu,,,,ubhalo lwamanani,,,,,indlelakubhala,indlelambhalo,,,,inotheyitjheni,,,mokwalopalo,,,seemelatlhopa,mongwalopalo,seemeladipalo,,mokgwa,,,nothesheni,kuṅwalele nga zwiga,,,,nothexini,nongoti,nxaxameto,
dsac_multi_math_00573,note v.,,,,kennis neem van,let op,,,qaphela,,,,qaphela,,,,,caphelisisa,nakisisa,,,,yelela,tjheja,,ela tlhoko,,,lemoga,hlokomela,,,lemoha,,,tshelede ya ṱari,dzhiela nzhele,,,,xiyaxiya,,,
dsac_multi_math_00574,nothing,,,,niks,,,,yize,,,,into engekhoyo,akukho nto,,,,lite,kute,,,,ngasilitho,,,sepe,,,ga go selo,lefeela,,,ha ho letho,lefeela,,si na tshithu,ndi pumu,ndi zero,,,hava,,,
dsac_multi_math_00575,nought < 0 >,zero,naught,null,nul,,,,unothi,iqanda,lutho,,unothi,uziro,imbandesikhova,iqanda,,licandza,ziro,nothi,,,uziro,,,lefela,,,noto,lefela,,,noto,siro,,gumba,noto,pumu,,,tandza,noto,ziro,
dsac_multi_math_00576,November,,,,November,,,,uLwezi,uNovemba,,,eyeNkanga,uNovemba,,,,Lweti,iNkhosilencane,Novemba,,,Usinyikhaba,uNovemba,,Ngwanatsele,,,Nofemere,,,,Pudungwana,,,Lara,,,,,Hukuri,,,
dsac_multi_math_00577,number n.,,,,nommer,,,,isibalo,inombolo,,,inani,inamba,inombolo,,,inombolo,,,,,inomboro,inamba,,palo,,,nomoro,,,,nomoro,,,mbalo,nomboro,,,,nombora,,,
dsac_multi_math_00578,number n.,,,,aantal <onbepaald>,getal <bepaald>,,,isibalo,inani,,,ubungaphi,ubungakanani,,,,inombolo,linani,sibalo,,,imbalo,inani,inana,palo,,,palo,,,,palo,,,tshivhalo,,,,,nhlayo,,,
dsac_multi_math_00579,net,nett,,,netto,,,,isamba esingasenakuncishiswa,,,,intsalela,into esalayo,,,,lokusele,lokusalako,samba lesisele,inethi,,okuseleko,,,tshalelo,,,mašaledi,,,,se salang,,,nete,,,,,nete,leswi saleke,,
dsac_multi_math_00580,nought <0>,zero,null,naught,nul,,,,unothi,iqanda,lutho,,unothi,uziro,imbandesikhova,iqanda,,licandza,ziro,nothi,,,uziro,,,lefela,,,noto,lefela,,,noto,siro,,gumba,noto,pumu,,,tandza,noto,ziro,
dsac_multi_math_00581,number array,,,,getalleskikking,,,,ukuhleleka kwezinombolo,,,,isicwangciso samanani,ulungelelwaniso lwamanani,,,,luhlelotinombolo,luhlelotibalo,,,,ihlelo nomboro,,,thulaganyopalo,palotatelano,,tokologano ya dipalo,tokologano ya dinomoro,tatelano ya dipalo,tatelano ya dinomoro,letoto la dipalo,,,kuvhekanyele kwa dzinomboro,mbekanywa ya nomboro,,,,nxanxamelo wa tinomboro,,,
dsac_multi_math_00582,number combination,,,,kombinasie van getalle,getallekombinasie,,,inhlanganisela yezinombolo,,,,udibaniso-manani,umdibaniso wamanani,,,,inhlanganisela yetinombolo,,,,,ihlanganisela yeenomboro,,,palotswako,,,kopantšho ya dinomoro,kopantšho ya dipalo,,,kopano,kopanyo ya palo,,u ṱanganyiswa ha mbalo,ṱhanganelo ya dzinomboro,,,,nhlangano wa tinomboro,,,
dsac_multi_math_00583,number concept,,,,getalbegrip,,,,umqondo wezinombolo,,,,ingqikelelo-manani,,,,,umcondvo wetinombolo,umdvwebonombolo,,,,umqondonomboro,,,kgopolopalo,,,temogopalo,,,,mohopolo wa palo,,,kuṅwalele kwa nomboro,,,,,nomboro-xianakanywa,khonsepe ya tinomboro,,
dsac_multi_math_00584,number line,number axis,,,getallelyn,,,,inkabamudwa yezinombolo,,,,umgca-manani,,,,,umugca wetinombolo,umugcatinombolo,nambalayini,,,i-eksisinomboro,inambalayini,,molapalo,,,mothalopalo,,,,molapalo,,,mutalombalo,,,,,layini ya tinomboro,ekizisi ya tinomboro,,
dsac_multi_math_00585,number name,,,,getalnaam,,,,igama lenombolo,,,,igama lenani,,,,,ligama lenombolo,ligamanombolo,,,,ibizo lenomboro,,,leinapalo,,,leinapalo,paloina,,,lebitso la palo,,,dzinambalo,,,,,vito ra tinomboro,,,
dsac_multi_math_00586,number pattern,,,,getallepatroon,,,,uhlelonombolo,,,,iphatheni yamanani,,,,,kuhleleka kwetinombolo,,,,,iphetheni yeenomboro,,,popegopalo,,,phethenepalo,,,,paterone ya palo,,,phetheni ya nomboro,,,,,malongoloxiwele ya tinomboro,phetene ya tinomboro,,
dsac_multi_math_00587,number phrase,,,,getallefrase,,,,ibinzana lezinombolo,,,,ibinzana lenani,,,,,umushotinombolo,,,,,umtjhwana weenomboro,,,polelwanapalo,,,sekafokopalo,,,,polelwana ya palo,,,ḽifurasembalo,,,,,xivulwa-hava xa tinomboro,,,
dsac_multi_math_00588,number sentence,,,,getallesin,,,,umushonombolo,,,,isivakalisi samanani,,,,,sibalo semagama,,,,,umutjho weenomboro,,,polelopalo,,,lefokopalo,,,,polelopalo,,,nomboro ya fhungo,fhungambalo,,,,xivulwa xa tinomboro,,,
dsac_multi_math_00589,number sequence,,,,getallery,,,,ukulandelana kwezinombolo,,,,ulandelelwano lwamanani,,,,,kulandzelana kwetinombolo,,,,,ukulandelana kweenomboro,,,tatelanopalo,,,nomorotatelano,,,,tatelano ya dipalo,,,thevhekano ya nomboro,,,,,nandzelelano wa tinomboro,,,
dsac_multi_math_00590,number skill,,,,syfervaardigheid,,,,ikhono lezinombolo,ubuchule bezinombolo,,,ubugcisa kumanani,ubuchule ngamanani,,,,likhonotinombolo,,,,,ikghono leenomboro,,,bokgonipalo,,,bokgonipalo,,,,bokgoni ba dipalo,,,vhukoni ha nomboro,,,,,xikili xa tinomboro,vutshila bya tinomboro,,
dsac_multi_math_00591,number symbol,,,,getallesimbool,,,,uphawu lwezinombolo,,,,uphawu lwenani,inani,,,,luphawanombolo,,,,,iphawu leenomboro,,,letshwaopalo,,,sekapalo,sešupopalo,,,letshwao la dipalo,,,tshiga tsha nomboro,,,,,mfungo wa tinomboro,,,
dsac_multi_math_00592,number system,,,,getallestelsel,,,,uhlelo lwezinombolo,,,,isinaniso,inkqubo yamanani,,,,luhlelotinombolo,,,,,irherho leenomboro,,,thulaganyopalo,,,tselapalo,mokgwapalo,,,tlhohlomelo ya dipalo,,,sisiṱeme ya nomboro,,,,,nongoloko wa tinomboro,sisiteme ya tinomboro,,
dsac_multi_math_00593,number word,,,,getallewoord,,,,ibizonombolo,,,,igama lenani,inani eliligama,,,,ligamanombolo,,,,,inomboro magama,,,lefokopalo,,,ntšupalo,lentšupalo,,,dipalo tsa mantswe,,,ipfinomboro,,,,,nomboro-rito,,,
dsac_multi_math_00594,numeracy,,,,syferkennis,,,,ukwazi ukubala,ikhono lokubala,,,ulwazi lwamanani,ubugcisa kumanani,ulwazi lokubala,,,likhonokubala,sibalo,,,,ilwazi leenomboro,,,dipalo,bopalo,,tsebopalo,,,,nyumeresi,,,ḓivhanomboro,nyumeresi,,,,vutivi bya swa tinomboro,nyumeresi,,
dsac_multi_math_00595,numeral,,,,telwoord,,,,uphawu olumele inombolo,,,,inani,,,,,luphawanombolo,,,,,-kweenomboro,-kweenamba,,-palo,,,sešupopalo,kemelapalo,(ya) palo,,nomoro,,,kuṅwalela kwa nomboro,nyumerala,,,,nhlanga,nomboro,,
dsac_multi_math_00596,numerate,enumerate,,,aftel,,,,bala,,,,ukubala,,,,,bala,nombola,,,,bala,nombora,,bala,,,bala,go fa dinomoro,,,ho nomora,,,vhala,,,,,hlaya,longoloxa,xaxameta,
dsac_multi_math_00597,numerator,,,,teller,,,,inombolo phezulu,inombolo engenhla,,,isibali,isikhombisi-bungaphi,inani eliphezulu,inyumareyitha,,inombolotulu,inyumaretha,,,,inambaphezulu,,,lebadi,,,searolwa,,,,lebadi,nyumereita,,mbalotshinṱha,nyumireitha,,,,nhlayo-henhla,,,
dsac_multi_math_00598,numerical expression,,,,numeriese uitdrukking,,,,okuhlaziywe ngezinombolo,,,,imbonakalo yamanani,,,,,kubeka ngetinombolo,,,,,umutjhwana weenomboro,,,tlhalosopalo,,,tlhagišopalo,tlhagišonomoro,,,pokello ya dipalo ka dinomoro,,,ṱhanḓavhudzo ya nomboro,,,,,nhlamuselo ya xinomboro,,,
dsac_multi_math_00599,numerical system,,,,numeriese stelsel,talstelsel,,,uhlelo lwezinombolo,,,,inkqubo yokubala,isinaniso,,,,luhlelotinombolo,,,,,irherho leenomboro,,,thulaganyo ya dipalo,,,tselapalo,mokgwapalo,,,hlohlomelo ya dinomoro,,,sisiṱeme ya nomboro,,,,,sisiteme ya tinomboro,,,
dsac_multi_math_00600,numeric pad,,,,syfersleutelbordjie,,,,ibhuku eliqukethe izinombolo,,,,incwadi yezibalo,,,,,sibhacati setinombolo,,,,,iphepha leenomboro,,,papetlapalo,,,phete ya dinomoro,,,,phete ya dinomoro,,,bammbiri ḽa nomboro,,,,,xibukwana xa tinomboro,,,
dsac_multi_math_00601,numerous,,,,talryk,,,,ubuningi bezinombolo,,,,eziliqela,ezininzi,,,,nengi,nyenti,,,,-nengi,,,-ntsintsi,,,bontšhi,,,,- ngata,,,andesa,-nzhi,,,,xitalo,-nyingi,,
dsac_multi_math_00602,object,,,,voorwerp,,,,into,,,,into,,,,,intfo,lutfo,,,,into,,,sere,selo,,selo,,,,ntho,,,tshithu,,,,,xilo,nchumu,,
dsac_multi_math_00603,objective,,,,doel,,,,injongo,,,,injongo,,,,,inhloso,injongo,,,,umnqopho,ihloso,,maitlhomo,,,maikemišetšo,nepokgolo,,,sepheo,,,ndivho,,,,,xikongomelo,,,
dsac_multi_math_00604,obtain,,,,verkry,kry,,,thola,,,,fumana,,,,,tfola,,,,,thola,,,fitlhelela,,,hwetša,humana,,,fumana,,,wana,,,,,kuma,,,
dsac_multi_math_00605,obtuse angle,,,,stomphoek,,,,igumbi elingacijile,,,,i-engile evulekileyo,,,,,i-engeli lebutfuntfu,,,,,ihugu ebuthuntu,i-obtjhuzi engele,,khutlosekoti,,,khutloahlama,,,,sekgutlo se nthiti,,,khuḓa ya obutshusi,,,,,yinhla-nkulu,engele-nkulu,,
dsac_multi_math_00606,o'clock,,,,op die kop,,,,nqo,ezimpondweni,,,entloko,,,,,elukhakhayini,enhloko,,,,poro,,,mo godimo ga tlhogo,,,iri godimo ga hlogo,,,,botsekeng,,,ko,nṱha ha ṱhoho,nṱha ha tshithoma,,,ehenhla ka nhloko,enhlokweni,,
dsac_multi_math_00607,octagon,,,,ag(t)hoek,oktagoon,,,nxasishiyagalombili,,,,unxa-sibhozo,mbombo-sibhozo,i-okthagoni,,,calasiphohlongo,i-okthagoni,,,,i-okthagoni,umahlangothibunane,,khutlorobedi,,,sebopego sa hlakorekhutloseswai,okthakone,,,okthagone,,,okhuthagoni,,,,,yinhla-dzi-nhungu,okitagoni,,
dsac_multi_math_00608,octahedron,,,,ag(t)vlak,oktaëder,,,okungunxasishiyagalombili,,,,i-okthahedroni,,,,,i-okthahedroni,,,,,i-okthahedroni,,,tlhakorerobedi,,,seswantšho sa tekanyotharo sa mahlakore a seswai,,,,okthahetron,,,okhuthahedironi,,,,,yinhla-kandza-dzi-nhungu,okitahedironi,,
dsac_multi_math_00609,October,,,,Oktober,,,,uMfumfu,u-Okthoba,,,eyeDwarha,u-Okthobha,,,,Imphala,Okthoba,,,,Isewula,Oktoba,,Diphalane,,,Oktobere,,,,Mphalane,,,Tshimedzi,,,,,Nhlangula,,,
dsac_multi_math_00610,odometer,,,,odometer,afstandmeter,,,isilinganisibanga sezithuthi,,,,isibali-mgama,i-odomitha,,,,i-odomitha,,,,,isilinganisibanga,i-odomitha,,sekgalatekanyi,,,odomethara,sebalabokgole,sebalamonabo,,odometha,,,odomitha,,,,,xikomba-rivilo,odomitara,,
dsac_multi_math_00611,once,,,,een keer,,,,kanye,,,,kube kanye,kanye,,,,kanye,,,,,kanye,,,gangwe,,,gatee,,,,hang,,,luthihi,,,,,hi nkarhi wun’we,xikan’wekan’we,,
dsac_multi_math_00612,one,,,,een,,,,kunye,,,,inye,nye,,,,kunye,,,,,-nye,,,nngwe,,,tee,,,,nngwe,,,thihi,,,,,n’we,,,
dsac_multi_math_00613,on top of,,,,bo-op,,,,ngaphezu kwa,ngaphezu kwe,,,phezu kwa,ngaphezu kwe,ngaphezu ko,,,ngetulu kwe,ngetulu kwa,,,,phezu kwa,,,godimo ga,,,godimo ga,,,,hodima,,,nṱha ha,,,,,ehenhla ka,,,
dsac_multi_math_00614,open set,,,,oop versameling,,,,iqoqo elingenamkhawulo,,,,isethi engenasiphelo,,,,,lisethi lelivulekile,,,,,isethi evulekileko,,,sete e e sa feleleng,,,sehlopha se se sa felelego,sehlopha sa molebe,,,sete e tswellang,,,sethe yo vuleaho,sethe i sa gumi,,,,sete yo pfuleka,,,
dsac_multi_math_00615,operation,,,,bewerking,operasie,,,ukubala,,,,ukubala,ukwenza,,,,kubala,,,,,umbalo,,,tiragatso,,,tirišo,,,,tshebetso,,,mashumele,,,,,tihrele,oparexini,,
dsac_multi_math_00616,operation sign < +, -, x, ÷ >,,,,bewerkingsteken,,,,uphawu lokubala,,,,uphawu lokubala,,,,,luphawo lwekubala,,,,,itshwayo lombalo,,,letshwaotiragatso,,,leswaotirišo,,,,letshwao la tshebetso,,,tshiga tsha mashumele,,,,,mfungho wa tirhele,,,
dsac_multi_math_00617,opposite,,,,teenoorgestelde,,,,bhekene,phambene,,,isichasi,chaseneyo,,,,-phikisako,hlukene,,,,phambana na,phikisana na,,kgatlhanong,fapaaneng,,lebana,,,,shebaneng,,,phambana,,,,,mfularhelo,,,
dsac_multi_math_00618,order,,,,volgorde,orde,,,ukuyalela,ukuhlela,,,umyalelo,ulungelelwano,ulandelelwano,,,umyalo,sicondziso,kuhlela,,,umlalo,ukuhleleka,,taelo,tolamo,thulaganyo,taelo,tatelano,,,taelo,tlhophiso,,ndaela,teaho,,,,xileriso,nxanxameto,,
dsac_multi_math_00619,order of the numbers,,,,volgorde van die getalle,,,,ukuhleleka kwezinombolo,,,,ukulandelelana kwamanani,ulungelelwano lwamanani,,,,kuhleleka kwetinombolo,,,,,ukuhleleka kweenomboro,,,thulaganyo ya dipalo,,,tatelano ya dinomoro,tatelano ya dipalo,,,tlhophiso ya dipalo,,,nzudzanyo ya nomboro,,,,,nxanxamelo wa tinomboro,,,
dsac_multi_math_00620,ordinal number,,,,rangtelwoord,ordinaalgetal,,,inombolo ejwayelekile,,,,inani lolandelelwano,inani lesingaphi,,,,inombolondzawo,,,,,iinomborosikhundla,,,palokemotatelano,,,palosešupatatelano,lebalatatelano,,,nomoro ya maemo,,,nomboro thevhekano,,,,,nomboro ya odinali,,,
dsac_multi_math_00621,outside {space and position},,,,buite,,,,ingaphandle,,,,kumphandle,engaphandle,ngaphandle,,,lingephandle,,,,,ngaphandle,,,-ntle,,,bokantle,,,,ka ntle,,,vhunnḓa,,,,,handle,,,
dsac_multi_math_00622,oval,,,,ovaal,,,,okumise okweqanda,okusambhoxo,,,embhoxo,,,,,sacandza,,,,,-saqanda,,,popegolee,motopo,,selee,sekalee,,,motopo,,,gumba,ovaḽa,,,,ovhala,xitandza,,
dsac_multi_math_00623,pair,,,,paar,,,,ngakubili,,,,iperi,isibini,,,,lokuhamba ngakubili,lokungakubili,,,,ipara,iphere,,sebedi,,,phere,dibedi,,,bobedi,para,,phere,-vhili-vhili,,,,ximbirhi,vumbirhi,phere,
dsac_multi_math_00624,pair of compasses,,,,passer,,,,ikhampasi yezibalo,,,,ikhampasi,,,,,ikhampasi yetibalo,,,,,ikhamphasi,,,kompase,,,phere ya tšhupakhutlo,phere ya khamphase,,,khompase,,,khamphasi,,,,,khompasi,,,
dsac_multi_math_00625,palindrome,,,,palindroom,,,,umphendukezelwa,,,,palindromu,,,,,iphalindromu,,,,,iphalindromu,iloyi,,fokopedi,,,palindromo,,,,phalintroum,,,phaḽinḓiromu,,,,,phalindiromi,,,
dsac_multi_math_00626,parallel,,,,parallel,,,,imigqa elinganisene,,,,nxuseneyo,nxusene,,,,lungelene na,linganise ne,,,,ipharaleli,okulinganiseneko,,-bapileng,,,bapetšego,,,,bapileng,,,pharaḽeḽe,,,,,pharalele,,,
dsac_multi_math_00627,parallelogram,,,,parallelogram,,,,unxane,,,,ipharalelogramu,,,,,ipharalelogramu,,,,,ipharalelogramu,,,paralelokeramo,,,paralelokramo,,,,pharalelokramo,,,pharaḽeḽogireme,,,,,pharalelogiramu,,,
dsac_multi_math_00628,part,,,,gedeelte,,,,ingxenye,,,,indawo,inxenye,inxalenye,,,incenye,,,,,ingcenye,,,karolo,,,seripa,setho,,,karolo,,,tshipiḓa,,,,,xiphemu,,,
dsac_multi_math_00629,partial product,,,,parsiële produk,,,,ingxenye yomphumela wokuphindaphinda,,,,isiphumo senxenye yophinda-phindo,,,,,incenyemphumela,,,,,ingcenyemphumela webuyelelo,,,bontlhakarabokatiso,,,sekapalokatišo,,,,karabo ya katiso e ka mmoho,,,nyandiselo nga tshipiḓa,,,,,purodakiti yo kayivela,,,
dsac_multi_math_00630,pass,,,,slaag,,,,ukuphumelela,,,,ukuphumelela,ukupasa,,,,phumelela,,,,,phasa,,,falola,,,atlega,phasa,,,atleha,,,phasa,-fhira,-pfuka,,,pasa,humelela,,
dsac_multi_math_00631,past <preposition>,,,,oor {tyd},,,,dlulile,dlule,,,emva kwa,engekho,,,,-engcile,-dlulile,,,,-dlulileko,,,morago,fetile,,go tšwa go,,,,ka mora,,,u bva kha,nga murahu,ho no fhira,,,hundza,,,
