id,eng__001,eng__002,eng__003,afr__001,afr__002,afr__003,tsn__001,tsn__002,tsn__003,tsn__004,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,nso__007,nso__008,sot__001,sot__002,sot__003,sot__004
dsac_ns_sotho_02289,stability,,,stabiliteit,,,tlhomamo,nitamo,,,boitsetsepelo,boematia,,,,,,,botsitso,,,
dsac_ns_sotho_02290,stabilize v.,,,stabiliseer,,,nitamisa,tlhomamisa,,,tiiša,,,,,,,,tsitsisa,,,
dsac_ns_sotho_02291,stage {of development or life cycle},,,stadium,,,kgato,,,,kgato,,,,,,,,boemo,,,
dsac_ns_sotho_02292,stair,,,trap,,,setantabelo,serepotsana,,,setepisi,,,,,,,,setepisi,,,
dsac_ns_sotho_02293,stalk n.,,,stingel,,,lenono,,,,lenono,,,,,,,,lekala,,,
dsac_ns_sotho_02294,stallion,,,hings,,,pokolo,pheke,,,peretona,,,,,,,,poho ya pere,,,
dsac_ns_sotho_02295,stamen,,,meeldraad,,,lenono la modula,,,,lenono la modula,,,,,,,,ramodula,,,
dsac_ns_sotho_02296,stamina,,,stamina,uithouvermoë,,maitsetsepelo,kgotlelelo,maikatlapelo,,maatla,kgotlelelo,,,,,,,mokoka,,,
dsac_ns_sotho_02297,stand n.,,,staander,,,matshego,,,,seswari,sethekgi,,,,,,,setshehetsi,,,
dsac_ns_sotho_02298,standard unit,,,standaardeenheid,,,selekanyo se se tlhomameng,yunite e e tlhomameng,,,yunititheo,,,,,,,,tekanyo ya matjhaba,,,
dsac_ns_sotho_02299,starch,,,stysel,,,setatšhe,,,,setatšhe,,,,,,,,setatjhe,,,
dsac_ns_sotho_02300,state n.,,,toestand,staat,,sebopego,kgato,,,leemo,seemo,,,,,,,boemo,,,
dsac_ns_sotho_02301,static electricity,,,statiese elektrisiteit,,,motlakasekgotlano,,,,mohlagasegohlwa,,,,,,,,motlakase o sa phalleng,,,
dsac_ns_sotho_02302,stationary adj.,,,stilstaande,onbeweeglik,,-emeng,,,,emego,,,,,,,,e emeng,,,
dsac_ns_sotho_02303,steam n.,,,stoom,,,phufudi,,,,phufudi,setimi,setimo,,,,,,phofudi,,,
dsac_ns_sotho_02304,steam cooker,,,stoompot,,,pitsaphufudi,,,,seapeakasetimo,seapeakasitimi,,,,,,,pitsa ya phofudi,,,
dsac_ns_sotho_02305,steam energy,,,stoomkrag,,,maatlaphufudi,,,,maatlasetimo,maatlasetimi,,,,,,,matla a phofudi,,,
dsac_ns_sotho_02306,steam iron,,,stoomstrykyster,,,tshidilophufudi,aenephufudi,,,aene ya sitimi,,,,,,,,aene ya phofudi,,,
dsac_ns_sotho_02307,steamship,,,stoomskip,,,sekepephufudi,,,,sekepe sa setimo,sekepe sa setimi,,,,,,,sekepe sa phofudi,,,
dsac_ns_sotho_02308,steel,,,staal,,,tshipi,setale,,,tšhipi,setala,,,,,,,tshepe,,,
dsac_ns_sotho_02309,steel wool,,,staalwol,,,bowatshipi,tlhaletshipi,setiliwulu,,setiliwulu,,,,,,,,setiliwulu,,,
dsac_ns_sotho_02310,stem,,,stingel,,,kutu,thito,,,kutu,,,,,,,,kutu,,,
dsac_ns_sotho_02311,stencil,,,sjabloon,,,setensele,segatisi,,,setensele,,,,,,,,setensele,,,
dsac_ns_sotho_02312,sterilize v.,,,steriliseer,,,tlhwekisa,,,,sterelaisa,,,,,,,,hlwekisa,,,
dsac_ns_sotho_02313,stick n.,,,stok,,,kotana,thobane,,,thupa,kgati,,,,,,,thupa,,,
dsac_ns_sotho_02314,sticky,,,klewerig,,,-kgomarelang, -mamarelang,,,,kgomarelago,,,,,,,,e mamarelang,e kgomarelang,,
dsac_ns_sotho_02315,sticky tape,,,kleefband,,,theipikgomaredi,,,,theipi ya go kgomaretša,,,,,,,,semamaretsi,theipi e mamarelang,,
dsac_ns_sotho_02316,stiffness,,,styfheid,,,kgwalalo,kgagamalo,kwatlalalo,,go se kobege,go se menege,,,,,,,tshatallo,,,
dsac_ns_sotho_02317,stigma,,,stempel,,,mamodula,setikima,,,mamodula,setikima,,,,,,,mamodula,,,
dsac_ns_sotho_02318,stimulus,,,stimulus,,,setlhotlheletsi,segakatsi,,,sehlohleletši,sematlafatši,,,,,,,motsosa,,,
dsac_ns_sotho_02319,stir v.,,,roer,,,fuduwa,,,,huduga,,,,,,,,fuduwa,,,
dsac_ns_sotho_02320,stomach,,,maag,,,mogodu,,,,mogodu,,,,,,,,mohodu,,,
dsac_ns_sotho_02321,stone n. {fruit},,,pit,,,thapo,,,,thapo,,,,,,,,pete,,,
dsac_ns_sotho_02322,stone v. {fruit},,,ontpit,,,ntsha thapo,,,,ntšha thapo,,,,,,,,ntsha pete,,,
dsac_ns_sotho_02323,stopcock,,,afsluitkraan,,,selaolakelelo,,,,pompi,thepe,krane,,,,,,setopokhoko,,,
dsac_ns_sotho_02324,stopper,,,stopper,,,sethibo,,,,poropo,setopara,,,,,,,sekwahelo,,,
dsac_ns_sotho_02325,storage,,,berging,,,bobeelo,polokelo,,,bobolokelo,,,,,,,,polokelo,,,
dsac_ns_sotho_02326,storage tank,,,opgaartenk,,,bodutelo,,,,tanka ya bobolokelo,,,,,,,,tanka ya polokelo,,,
dsac_ns_sotho_02327,store v.,,,berg,,,boloka,baya,,,lota,boloka,,,,,,,boloka,,,
dsac_ns_sotho_02328,stored energy,,,opgegaarde energie,potensiaalenergie,,maatlakgonego,,,,phothenšiale enetši,,,,,,,,matla a bolokilweng,,,
dsac_ns_sotho_02329,storm water,,,stormwater,,,kgogola,morwalela,,,mantlaledi,mantleledi,,,,,,,sekgohola,,,
dsac_ns_sotho_02330,strainer,,,vergiettes,,,motlhotlho,,,,sefo,setereinara,,,,,,,sefe,motlhotlo,,
dsac_ns_sotho_02331,stratosphere,,,stratosfeer,,,llagawapi ya bobedi,,,,stratosfie,,,,,,,,stratosefere,,,
dsac_ns_sotho_02332,straw {dried stems of e.g. wheat},,,strooi,,,lotlhakana,,,,lehlaka,,,,,,,,furu,,,
dsac_ns_sotho_02333,straw {tube e.g. used in experiments},,,strooitjie,,,lotlhaka,,,,lethotswana,seteroo,,,,,,,lehlakana,,,
dsac_ns_sotho_02334,strawberry {plant},,,aarbeiplant,,,setoroberi,,,,moseterooperi,,,,,,,,monokotshwai,,,
dsac_ns_sotho_02335,strawberry {fruit},,,aarbei,,,setoroberi,,,,mohlašana wa stroperi,stroperi,,,,,,,monokotshwai,,,
dsac_ns_sotho_02336,stream n.,,,stroom,,,moedi,molatswana,,,moela,nokana,,,,,,,molatswana,,,
dsac_ns_sotho_02337,strength,,,sterkte,,,bothata,bopopota,,,go tia,go kgwahla,,,,,,,matla,,,
dsac_ns_sotho_02338,stretch v.,,,rek,,,ngaologa,taologa,ngamola,,taramologa,,,,,,,,sarolla,,,
dsac_ns_sotho_02339,string n.,,,tou,lyn,,mogala,thapo,thudi,,thapo,lenti,,,,,,,thapo,,,
dsac_ns_sotho_02340,strip n.,,,strook,,,mosetwana,sebata,motlhokolotso,,moseto,,,,,,,,sekgetjhana,,,
dsac_ns_sotho_02341,strip v.,,,afstroop,,,apola,fotlha,obola,,gagola,apola,hlobola,,,,,,hlobodisa,,,
dsac_ns_sotho_02342,stripe,,,streep,,,mothalo,mošato,,,mothapa,,,,,,,,motsero,moreto,,
dsac_ns_sotho_02343,strong wind,,,sterk wind,,,letsubutsubu,,,,phefo ye maatla,,,,,,,,moya o matla,,,
dsac_ns_sotho_02344,structure n.,,,struktuur,,,sebopego,kagego,kago,,sebopego,popego,seemo,,,,,,moralo,,,
dsac_ns_sotho_02345,strut n.,,,stut,,,mokhutlolo,pilara,pinagare,,kokwane,,,,,,,,tshiya,,,
dsac_ns_sotho_02346,sturdy,,,stewig,,,-nitameng, -tlhomameng, -tsepameng,,,,tiilego,kgwahlilego,swarelelago,,,,,,e tsitsitseng,,,
dsac_ns_sotho_02347,style n. {of a flower},,,styl,,,setaele,,,,lenono la mamodula,,,,,,,,setaele,,,
dsac_ns_sotho_02348,substance,,,stof,,,sere,,,,selo,nto,,,,,,,nthwana,,,
dsac_ns_sotho_02349,subsurface water,,,grondwater,ondergrondse water,,metsi a nokatlase,metsi a motswedi,,,monoga,,,,,,,,metsi a ka tlasa lefatshe,,,
dsac_ns_sotho_02350,suckle,,,soog,,,anyisa,amusa,,,nyantšha,amuša,mama,,,,,,nyanya,anyesa,,
dsac_ns_sotho_02351,suction,,,suiging,suigkrag,,kgopo,tsuntsunyetsa,,,goga,,,,,,,,ho monya,,,
dsac_ns_sotho_02352,suffocate,,,versmoor,,,gonoga,hupelwa,,,kgangwa,tlenya,,,,,,,bipetsa,,,
dsac_ns_sotho_02353,sugar,,,suiker,,,sukiri,,,,swikiri,,,,,,,,tswekere,,,
dsac_ns_sotho_02354,sugar cane,,,suikerriet,,,letlhakasukiri,ngoba,ntšhwe,,mmoba,,,,,,,,lehlaka la tswekere,,,
dsac_ns_sotho_02355,sugar crystal,,,suikerkristal,,,kgaragana ya sukiri,,,,lekwatana la swikiri,lekwatšana la swikiri,,,,,,,kerisetale ya tswekere,,,
dsac_ns_sotho_02356,sugar mill,,,suikermeule,,,tshilo ya sukiri,,,,tšhilong ya swikiri,,,,,,,,lelwala la tswekere,,,
dsac_ns_sotho_02357,sugar plantation,,,suikerplantasie,,,polantasi,tshimo ya ngoba,,,tšhimo ya swikiri,,,,,,,,masimo a mmoba,,,
dsac_ns_sotho_02358,suitable ground {e.g. agriculture},,,geskikte grond,,,mmu o o maleba,,,,lebala la maleba,mabu a maleba,mmu wa maleba,mobu wa maleba,,,,,mobu o loketseng temo,,,
dsac_ns_sotho_02359,sulphur,,,swael,,,sebabole,,,,sebabole,salefa,,,,,,,sebabole,,,
dsac_ns_sotho_02360,sulphur dioxide,,,swaeldioksied,,,taeokosaete ya sebabole,,,,taoksaete ya sebabole,taoksaete ya salfa,,,,,,,salfadaeoksaete,,,
dsac_ns_sotho_02361,sulphuric acid,,,swaelsuur,,,asiti ya sebabole,,,,esiti ya salfa,salferikesiti,,,,,,,esiti ya salfa,esete ya salfa,,
dsac_ns_sotho_02362,summer,,,somer,,,selemo,,,,selemo,,,,,,,,hlabula,,,
dsac_ns_sotho_02363,summer rainfall region,,,somerreënvalstreek,,,kgaolo ya dipula tsa selemo,,,,lefelo la pula tša selemo,,,,,,,,lebatowa la pula tsa hlabula,,,
dsac_ns_sotho_02364,summer vegetable,,,somergroente,,,morogo wa selemo,,,,morogo wa selemo,,,,,,,,moroho wa hlabula,,,
dsac_ns_sotho_02365,sun,,,son,,,letsatsi,,,,letšatši,,,,,,,,letsatsi,,,
dsac_ns_sotho_02366,sunbird,,,suikerbekkie,,,radimonamone,senwaboropi,,,senwabolopi,manotswana,,,,,,,sanbete,,,
dsac_ns_sotho_02367,sunflower plant,,,sonneblomplant,,,sejalo sa sonobolomo,,,,mosonoblomo,mosonoplomo,,,,,,,sonobolomo,,,
dsac_ns_sotho_02368,sunflower seed,,,sonneblomsaad,,,peo ya sonobolomo,,,,peu ya sonoblomo,peu ya sonoplomo,,,,,,,peo ya sonobolomo,,,
dsac_ns_sotho_02369,sunlight,,,sonlig,,,letsatsi la letsatsi,,,,seetša sa letšatši,seedi sa letšatši,,,,,,,mahlasedi a letsatsi,,,
dsac_ns_sotho_02370,supersonic,,,supersonies,,,ka ponyo ya leitlho,,,,lebelophetamodumo,suphasonike,,,,,,,e suphasoniki,,,
dsac_ns_sotho_02371,supple,,,soepel,,,-temekang,,,,ye e kobegago bonolo,ye e taramologago bonolo,,,,,,,e temekang,,,
dsac_ns_sotho_02372,supplement,,,aanvulling,,,setlaleletsi,,,,tlaleletšo,setlaleletši,,,,,,,setlatsetso,,,
dsac_ns_sotho_02373,supply n.,,,voorraad,,,tlamelo,theleso,,,kabo,,,,,,,,dihlokwa,,,
dsac_ns_sotho_02374,supply v.,,,verskaf,lewer,,tlamela,,,,aba,fa,,,,,,,fana,,,
dsac_ns_sotho_02375,support n.,,,stut,,,setshegetsi,,,,sethekgi,,,,,,,,setshehetsi,,,
dsac_ns_sotho_02376,support v.,,,ondersteun,,,tshegetsa,,,,thekga,,,,,,,,tshehetsa,,,
dsac_ns_sotho_02377,surf v. {the Internet},,,swerf,deurblaai,,tsoma,,,,nyaka tshedimošo Inthaneteng,sefa,,,,,,,sefa,phenyekolla,,
dsac_ns_sotho_02378,surface n.,,,oppervlak,,,boalo,,,,bogodimo,,,,,,,,bokahodimo,,,
dsac_ns_sotho_02379,surface area,,,oppervlakte,,,bogolo ba boalo,,,,boalo go ya ka botelele le bophara,,,,,,,,sebaka se ka hodimo,,,
dsac_ns_sotho_02380,surface water,,,oppervlakwater,,,metsiboalong,,,,meetse,,,,,,,,metsi a ka hodimo,,,
dsac_ns_sotho_02381,surround v.,,,omring,,,dikaganyetsa,,,,dikanetša,,,,,,,,potapota,,,
dsac_ns_sotho_02382,surroundings,,,omgewing,,,tikologo,,,,tikologo,,,,,,,,tikoloho,,,
dsac_ns_sotho_02383,survive,,,oorleef,,,falola,tshwarelela,,,phologa,,,,,,,,phela,phonyoha,,
dsac_ns_sotho_02384,suspend,,,hang,,,lekeletsa,lepeletsa,,,kadietša,fega,akalatša,,,,,,leketlisa,,,
dsac_ns_sotho_02385,suspender,,,hanger,,,setshegetsi,mokhutlo,,,seakaladiši,,,,,,,,seleketlisi,,,
dsac_ns_sotho_02386,suspension {e.g. a vehicle},,,suspensie,vering,,setshegetsamaotwana,sasepenšene,,,saspenšene,,,,,,,,teketliso,,,
dsac_ns_sotho_02387,suspension {e.g. experiments},,,suspensie,,,motswako,,,,saspenšene,,,,,,,,dileketli,,,
dsac_ns_sotho_02388,suspension bridge,,,swaaibrug,sweefbrug,hangbrug,borogotekelelo,morathotekelelo,,,leporogo la go akalala,,,,,,,,borokgo bo leketlisitsweng,,,
dsac_ns_sotho_02389,sustain,,,onderhou,,,tshegetsa,,,,swarelela,,,,,,,,tshwarella,,,
dsac_ns_sotho_02390,swallow n. {bird},,,swaeltjie,,,peolwane,,,,peolwane,,,,,,,,lefokotsane,,,
dsac_ns_sotho_02391,swallow v. {food},,,sluk,,,metsa,kometsa,,,metša,,,,,,,,kwenya,,,
dsac_ns_sotho_02392,sweet pea,,,pronkertjie,,,leereki,erekisi,,,letšobaseerekisi,lelobaseerekisi,,,,,,,dierekisi,,,
dsac_ns_sotho_02393,sweet potato,,,patat,,,potata,,,,morepa,potata,,,,,,,potata,,,
dsac_ns_sotho_02394,swell v.,,,swel,,,gogomoga,ruruga,,,kokomoga,,,,,,,,ruruha,,,
dsac_ns_sotho_02395,swim v.,,,swem,,,thuma, šapa,,,,rutha,tuntela,,,,,,,sesa,,,
dsac_ns_sotho_02396,swing n.,,,swaai,,,sekoporomae,moswinki,,,moswinki,sekomporomaele,,,,,,,sekomporomaile,mozwinki,,
dsac_ns_sotho_02397,switch n.,,,skakelaar,,,konopo,talama,switšhi,kgokgwane,switšhi,,,,,,,,switjhi,,,
dsac_ns_sotho_02398,switch v.,,,skakel,,,tobetsa,switšha,,,switšha,gotetša,,,,,,,switjha,tobetsa,,
dsac_ns_sotho_02399,symbol n. {e.g. drawing symbols},,,simbool,,,letshwao,sekao,,,seka,sešupo,,,,,,,sesupo,,,
dsac_ns_sotho_02400,symmetrical,,,simmetries,,,lekalekanang,,,,ye e lekanetšego,,,,,,,,molatekanohare,,,
dsac_ns_sotho_02401,symmetry,,,simmetrie,,,tekatekano,,,,tekano,,,,,,,,tekanomahlakore,,,
dsac_ns_sotho_02402,synthetic adj.,,,sinteties,,,maitirelo,,,,ya maitirelo,,,,,,,,ya maiketsetso,,,
dsac_ns_sotho_02403,synthetic fabric,,,sintetiese stof,,,lesela la maitirelo,,,,lešela la maitirelo,,,,,,,,lesela la maiketsetso,lelapi la maiketsetso,,
dsac_ns_sotho_02404,synthetics,,,sintetiese stowwe,,,maitirelwa,,,,tša maitirelo,,,,,,,,dintho tsa maiketsetso,,,
dsac_ns_sotho_02405,syringe,,,spuit,,,motlhogo,serintšhe,sepeite,,serintši,,,,,,,,sepeiti,serinji,,
dsac_ns_sotho_02406,syrup,,,stroop,,,tswina,sirapo,,,todi,sirapo,,,,,,,sirapa,seturupu,,
dsac_ns_sotho_02407,system,,,stelsel,,,thulaganyo,,,,mokgwa,tsela,,,,,,,mokgwatshebetso,,,
dsac_ns_sotho_02408,table,,,tabel,,,lenaane,,,,tlhopho,lenaneotlhopho,,,,,,,theibole,,,
dsac_ns_sotho_02409,tabulate,,,tabelleer,tabuleer,,rulaganya,kologanya,,,hlopha,beakanya,,,,,,,hlahlamisa,,,
dsac_ns_sotho_02410,tackle n. {hoisting},,,takelstel,,,katerole,,,,thekele,,,,,,,,thekele,sephahamisi,,
dsac_ns_sotho_02411,tadpole,,,paddavis,,,kwididi,koduntwana,,,kolobitsane,nokolwane,konditsane,,,,,,mokudubete,,,
dsac_ns_sotho_02412,tail,,,stert,,,mogatla,,,,mosela,,,,,,,,mohatla,,,
dsac_ns_sotho_02413,tail feather,,,stertveer,,,lofofa lwa mogatla,,,,ditshela,,,,,,,,lesiba la setono,,,
dsac_ns_sotho_02414,tail fin,,,stertvin,,,lofafa,lofaka,,,lephegwanamosela-hlapi,,,,,,,,lephewana la setono sa tlhapi,,,
dsac_ns_sotho_02415,take-off n. {e.g. aircraft},,,opstyg,,,tlogo,tlhatlogo,,,thakgoga,,,,,,,,ho tloha,,,
dsac_ns_sotho_02416,take off v. {e.g. aircraft},,,opstyg,,,tloga,tlhatloga,,,thakgogo,,,,,,,,fetsetsa,,,
dsac_ns_sotho_02417,talon,,,klou,,,monala,,,,monatla,monatlana,,,,,,,mokwebe,,,
dsac_ns_sotho_02418,tame adj.,,,mak,,,-bokgwabo,,,,tlwaetšegago,ruiwago,,,,,,,e thapileng,,,
dsac_ns_sotho_02419,tame bird,,,mak voël,,,nonyane e e bokgwabo,,,,nonyanatlwaetšwa,nonyanaruiwa,,,,,,,nonyana e thapileng,,,
dsac_ns_sotho_02420,tank,,,tenk,,,tanka,,,,tanka,,,,,,,,tanka,,,
dsac_ns_sotho_02421,tanker,,,tenker,,,seroritanka,,,,sekepetanka,koloi ya tanka,tankaserwaladiela,,,,,,thenkara,,,
dsac_ns_sotho_02422,tap n.,,,kraan,,,thepe,,,,pompi,krane,thepe,,,,,,pompo,thepe,,
dsac_ns_sotho_02423,tape measure,,,meetband,meetlint,maatband,segatisalentswe,,,,theipi,,,,,,,,lebanta la ho metha,,,
dsac_ns_sotho_02424,tape recorder,,,bandopnemer,,,lebanta la kgatisolentswe,,,,segatišamantšu,segatišamedumo,,,,,,,sehatisamantswe,,,
dsac_ns_sotho_02425,taproot,,,penwortel,,,moditona,,,,modutona,modukgolo,,,,,,,motsotona,,,
dsac_ns_sotho_02426,tap-root system,,,penwortelstelsel,,,thulaganyo ya moditona,,,,peakanyo ya modutona,peakanyo ya modukgolo,,,,,,,tsa motsotona,,,
dsac_ns_sotho_02427,tap water,,,kraanwater,,,metsi a thepe,,,,meetse a pompi,meetse a thepe,,,,,,,metsi a pompo,,,
dsac_ns_sotho_02428,target market,,,teikenmark,,,barekitotwa,badirisitotwa,,,mmarakatebanywa,mmarakatebanyi,,,,,,,mmaraka o tobilweng,,,
dsac_ns_sotho_02429,tartaric acid,,,wynsteensuur,,,thathariki,,,,thathariki,,,,,,,,thathariki,,,
dsac_ns_sotho_02430,taste n.,,,smaak,,,tatso,moutlwalo,,,tatso,mohlodi,,,,,,,tatso,,,
dsac_ns_sotho_02431,taste v.,,,proe,,,latswa,utlwelela,,,kwa tatso,kwa mohlodi,,,,,,,latswa,,,
dsac_ns_sotho_02432,taste n. {flavour},,,smaak,,,tatso,,,,tatso,mohlodi,,,,,,,tatso,,,
dsac_ns_sotho_02433,tasteless,,,smaakloos,,,-bosula, -senang tatso, -botlhasula,,,,hlokago tatso,hlokago mohlodi,,,,,,,e se nang tatso,,,
dsac_ns_sotho_02434,taut adj. {e.g. rope},,,styfgespan,,,-gagametseng,,,,ngangegago,tosegago,kakatlelegago,,,,,,e sataletseng,,,
dsac_ns_sotho_02435,tear v.,,,skeur,,,gagola,,,,kgeila,tlerola,gagola,,,,,,tabola,,,
dsac_ns_sotho_02436,technique,,,tegniek,,,mokgwa,,,,thekniki,,,,,,,,mokgwa botsebi,,,
dsac_ns_sotho_02437,technological capability,,,tegnologiese vaardigheid,,,bokgonithekeniki,,,,bokgoni bja theknolotši,,,,,,,,bokgoni ba theknoloji,,,
dsac_ns_sotho_02438,technological literacy,,,tegnologiese geletterdheid,,,kitsothekeniki,,,,kwišišo ya tša theknolotši,,,,,,,,tsebo ya theknoloji,,,
dsac_ns_sotho_02439,technological process,,,tegnologiese proses,,,tselathekeniki,,,,tirišo ya theknolotši,tlhamo ya theknolotši,,,,,,,tshebetso ya theknoloji,,,
dsac_ns_sotho_02440,technology,,,tegnologie,,,thekenoloji,,,,theknolotši,,,,,,,,theknoloji,,,
dsac_ns_sotho_02441,teeth <pl / see tooth>,,,tande,,,meno,,,,meno,,,,,,,,meno,,,
dsac_ns_sotho_02442,telephone,,,telefoon,,,mogala,thelefounu,,,mogala,motato,foune,,,,,,mohala,fonofono,,
dsac_ns_sotho_02443,television set,television,TV,televisiestel,,,thelebišene,,,,thelevišene,thelebišene,,,,,,,thelevishene,,,
dsac_ns_sotho_02444,temper v. {steel},,,temper,,,kwamisa,,,,tswaka,themphara,,,,,,,kgoba,tea,,
dsac_ns_sotho_02445,temperature,,,temperatuur,,,bogotetsididi,themphereitšha,,,themphereitšha,,,,,,,,themphereitjha,,,
dsac_ns_sotho_02446,template,,,patroon,maatplaat,,sesegisi,segatisi,,,sešupo,themphleite,thempleite,,,,,,sebopelo,,,
dsac_ns_sotho_02447,tendril,,,rank,,,seranki,,,,molebe,tatanyane,tatamolebo,thendrile,,,,,molebo,,,
dsac_ns_sotho_02448,tensile force,,,trekkrag,,,maatlangaologo,,,,maatlangangego,,,,,,,,tshutumetso e tamollang,,,
dsac_ns_sotho_02449,tensile strength,,,treksterkte,,,thatangaologo,,,,kgotlelelongangego,,,,,,,,matla a tsharoloho,,,
dsac_ns_sotho_02450,tension {e.g. mechanics strength of materials},,,spanning,,,kgagamalo,,,,ngangego,,,,,,,,ho tiya,,,
dsac_ns_sotho_02451,tension meter,,,spanningsmeter,,,selekanyakgagamalo,,,,sekalangangego,,,,,,,,selekanya ho tiya,,,
dsac_ns_sotho_02452,tent,,,tent,,,tente,,,,ntlatlaupana,tente,,,,,,,tente,,,
dsac_ns_sotho_02453,tent peg,,,tentpen,,,lomapo lwa tente,,,,kokotwane,kokontwane,,,,,,,thakgisa,,,
dsac_ns_sotho_02454,terminal n. {electricity},,,terminaal,,,makopanelo,,,,theminale,,,,,,,,monoko,,,
dsac_ns_sotho_02455,terminal n. {battery},,,aansluitklamp,aansluiter,,ntlhana,,,,theminale,,,,,,,,theminale,,,
dsac_ns_sotho_02456,terminal adj. {technical},,,terminaal,,,-khutlang,,,,ya theminale,,,,,,,,e ntlhaneng,,,
dsac_ns_sotho_02457,terrarium,,,terrarium,,,therariamo,,,,therariamo,,,,,,,,theraniamo,,,
dsac_ns_sotho_02458,test v.,,,toets,,,lekeletsa,,,,leka,,,,,,,,leka,hlahloba,,
dsac_ns_sotho_02459,test,,,toets,,,teko,,,,teko,,,,,,,,teko,,,
dsac_ns_sotho_02460,test tube,,,proefbuis,,,tšhuputekeletso,,,,tšhuputekelo,,,,,,,,tjhupu ya teko,,,
dsac_ns_sotho_02461,textile,,,tekstiel,tekstielstof,,lesela,,,,selogwa,lešela,,,,,,,lesela,,,
dsac_ns_sotho_02462,texture,,,tekstuur,,,phopholego,kutlotshwaro,,,phopholego,,,,,,,,boleng,,,
dsac_ns_sotho_02463,thermal n.,,,warm lugstroom,,,mowa o o bothitho,,,,tutela,borutho,,,,,,,setshwaramotjheso,,,
dsac_ns_sotho_02464,thermal adj.,,,termies,,,-bothitho,,,,tutetšago,ruthufatšago,ruthetšago,,,,,,e tshwarang motjheso,,,
dsac_ns_sotho_02465,thermal conductivity,,,warmtegeleidingsvermoë,,,phetisabothitho,,,,tshepetšaborutho,,,,,,,,sefitisamotjheso,,,
dsac_ns_sotho_02466,thermal expansion,,,termiese uitsetting,warmte-uitsetting,,kgogomogo bothitho,,,,kokomošwa ke borutho,,,,,,,,tsharollo ka motjheso,,,
dsac_ns_sotho_02467,thermometer,,,termometer,,,tepathitho,themomitara,,,kelathemphereitšha,themometha,,,,,,,themometha,,,
dsac_ns_sotho_02468,thermoplastics,thermoplastic,,termoplastiek,,,polasetiki,,,,themophlastiki,themoplastiki,,,,,,,polasetiki e qhibidihang,polasetiki e sa tjheng,,
dsac_ns_sotho_02469,thermostat,,,termostaat,,,selaolathemphereitšha,,,,themostate,,,,,,,,selaolamotjheso,,,
dsac_ns_sotho_02470,thiamine,,,tiamien,,,thiamaene,,,,thiyamine,,,,,,,,thaemine,,,
dsac_ns_sotho_02471,thin air,,,dun lug,,,mowatshesane,,,,kelotlase ya oksitšene moyeng,,,,,,,,moya o mosesane,,,
dsac_ns_sotho_02472,thistle,,,distel,,,lesitlwane,,,,mantlalekgeru,sejabakgekolo,,,,,,,hlabahlabane,,,
dsac_ns_sotho_02473,thorn,,,doring,,,mmutlwa,,,,mootlwa,,,,,,,,moutlwa,tshehlo,,
dsac_ns_sotho_02474,thorn apple,stinkblaar,,stinkblaar,,,mokhura,senkgane,,,motikinyane,mokolonyane,,,,,,,letjoi,,,
dsac_ns_sotho_02475,thorn-tree,,,doringboom,,,setlhare sa mmutlwa,,,,mohlare wa meetlwa,,,,,,,,sefate sa leoka,,,
dsac_ns_sotho_02476,thread n.,,,garing,,,tlhale,,,,garane,tlhale,,,,,,,kgareng,tshwele,,
dsac_ns_sotho_02477,threaten v.,,,dreig,,,tshosetsa,,,,tšhošetša,,,,,,,,tshosa,beha kotsing,,
dsac_ns_sotho_02478,three-wire cord,three-wire electrical cord,three-cord wire,driedraadkoord,driedraad-elektriese koord,,thapo ya mathaleraro,,,,thapotharo ya mohlagase,,,,,,,,terata ya kgwele tse tharo,,,
dsac_ns_sotho_02479,three-dimensional,,,driedimensioneel,,,tlhakoretharo,,,,ya hlakoretharo,,,,,,,,e ntlhatharo,,,
dsac_ns_sotho_02480,three-pin plug,,,driepuntprop,,,polakantlhatharo,,,,plakantlhatharo,phlakantlhakatharo,,,,,,,polaka e ntlhatharo,,,
dsac_ns_sotho_02481,three-wire cord,three-wire electrical cord,three-cord wire,driedraadkoord,driedraad- elektriese koord,,thapo ya mathaleraro,,,,thapotharo ya mohlagase,,,,,,,,terata ya kgwele tse tharo,,,
dsac_ns_sotho_02482,thunderstorm,,,donderstorm,,,matlakadibe,,,,mamogašwa,matlakadibe,,,,,,,sefefo,,,
dsac_ns_sotho_02483,tidal energy,,,getyenergie,,,maatlakhubu,,,,enetšiphotowatle,maatlaphotowatle,,,,,,,matla a maqhubu a lewatle,,,
dsac_ns_sotho_02484,tidal power station,,,getykragstasie,,,seteišene sa maatlakhubu,,,,seteišene sa go diriša maatla a maphoto,,,,,,,,seteishene sa maqhubu a lewatle,,,
dsac_ns_sotho_02485,tide,,,gety,,,lekhubu,,,,lephoto,,,,,,,,leqhubu,,,
dsac_ns_sotho_02486,tiger,,,tier,,,lengau,,,,nkwe,,,,,,,,nkwe,,,
dsac_ns_sotho_02487,tighten v. {e.g. screws},,,aandraai,vasdraai,,kurufelela,gagamatsa,tintelela,,bofa,tiiša,kurufela,,,,,,tiisa,,,
dsac_ns_sotho_02488,tile n.,,,teël,,,thaele,,,,thaele,thaelese,,,,,,,thaele,,,
dsac_ns_sotho_02489,tilt v.,,,kantel,,,sekamisa,thulamisa,,,kekema,tshekamediša,,,,,,,sekamisa,,,
